,ID,FIRST_NAME,LAST_NAME,FULL_NAME,ACTIVE,IMAGE_URL
0,76001,Abdelnaby,Alaa,Alaa Abdelnaby,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76001.png
1,76002,Abdul-Aziz,Zaid,Zaid Abdul-Aziz,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76002.png
2,76003,Abdul-Jabbar,Kareem,Kareem Abdul-Jabbar,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76003.png
3,51,Abdul-Rauf,Mahmoud,Mahmoud Abdul-Rauf,False,https://cdn.nba.com/headshots/nba/latest/1040x760/51.png
4,1505,Abdul-Wahad,Tariq,Tariq Abdul-Wahad,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1505.png
5,949,Abdur-Rahim,Shareef,Shareef Abdur-Rahim,False,https://cdn.nba.com/headshots/nba/latest/1040x760/949.png
6,76005,Abernethy,Tom,Tom Abernethy,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76005.png
7,76006,Able,Forest,Forest Able,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76006.png
8,76007,Abramovic,John,John Abramovic,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76007.png
9,203518,Abrines,Alex,Alex Abrines,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203518.png
10,1630173,Achiuwa,Precious,Precious Achiuwa,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630173.png
11,101165,Acker,Alex,Alex Acker,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101165.png
12,76008,Ackerman,Donald,Donald Ackerman,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76008.png
13,76009,Acres,Mark,Mark Acres,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76009.png
14,76010,Acton,Charles,Charles Acton,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76010.png
15,203112,Acy,Quincy,Quincy Acy,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203112.png
16,76011,Adams,Alvan,Alvan Adams,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76011.png
17,76012,Adams,Don,Don Adams,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76012.png
18,200801,Adams,Hassan,Hassan Adams,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200801.png
19,1629121,Adams,Jaylen,Jaylen Adams,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629121.png
20,203919,Adams,Jordan,Jordan Adams,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203919.png
21,149,Adams,Michael,Michael Adams,False,https://cdn.nba.com/headshots/nba/latest/1040x760/149.png
22,203500,Adams,Steven,Steven Adams,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203500.png
23,912,Addison,Rafael,Rafael Addison,False,https://cdn.nba.com/headshots/nba/latest/1040x760/912.png
24,1628389,Adebayo,Bam,Bam Adebayo,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628389.png
25,1629061,Adel,Deng,Deng Adel,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629061.png
26,76015,Adelman,Rick,Rick Adelman,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76015.png
27,202399,Adrien,Jeff,Jeff Adrien,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202399.png
28,201167,Afflalo,Arron,Arron Afflalo,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201167.png
29,1630534,Agbaji,Ochai,Ochai Agbaji,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630534.png
30,200772,Ager,Maurice,Maurice Ager,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200772.png
31,76016,Aguirre,Mark,Mark Aguirre,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76016.png
32,201336,Ahearn,Blake,Blake Ahearn,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201336.png
33,76017,Ainge,Danny,Danny Ainge,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76017.png
34,201582,Ajinca,Alexis,Alexis Ajinca,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201582.png
35,76018,Akin,Henry,Henry Akin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76018.png
36,203006,Akognon,Josh,Josh Akognon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203006.png
37,1629152,Akoon-Purcell,DeVaughn,DeVaughn Akoon-Purcell,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629152.png
38,202374,Alabi,Solomon,Solomon Alabi,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202374.png
39,76019,Alarie,Mark,Mark Alarie,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76019.png
40,76020,Alcorn,Gary,Gary Alcorn,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76020.png
41,1630583,Aldama,Santi,Santi Aldama,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630583.png
42,203128,Aldemir,Furkan,Furkan Aldemir,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203128.png
43,202332,Aldrich,Cole,Cole Aldrich,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202332.png
44,200746,Aldridge,LaMarcus,LaMarcus Aldridge,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200746.png
45,76021,Aleksinas,Chuck,Chuck Aleksinas,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76021.png
46,1626146,Alexander,Cliff,Cliff Alexander,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1626146.png
47,724,Alexander,Cory,Cory Alexander,False,https://cdn.nba.com/headshots/nba/latest/1040x760/724.png
48,2042,Alexander,Courtney,Courtney Alexander,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2042.png
49,76022,Alexander,Gary,Gary Alexander,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76022.png
50,201570,Alexander,Joe,Joe Alexander,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201570.png
51,1629734,Alexander,Kyle,Kyle Alexander,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1629734.png
52,1630234,Alexander,Ty-Shon,Ty-Shon Alexander,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1630234.png
53,2349,Alexander,Victor,Victor Alexander,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2349.png
54,1629638,Alexander-Walker,Nickeil,Nickeil Alexander-Walker,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629638.png
55,76024,Alford,Steve,Steve Alford,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76024.png
56,1628959,Alkins,Rawle,Rawle Alkins,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1628959.png
57,76028,Allen,Bob,Bob Allen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76028.png
58,1628960,Allen,Grayson,Grayson Allen,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628960.png
59,1628386,Allen,Jarrett,Jarrett Allen,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628386.png
60,706,Allen,Jerome,Jerome Allen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/706.png
61,1628443,Allen,Kadeem,Kadeem Allen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1628443.png
62,202730,Allen,Lavoy,Lavoy Allen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202730.png
63,76027,Allen,Lucius,Lucius Allen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76027.png
64,2124,Allen,Malik,Malik Allen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2124.png
65,76025,Allen,Randy,Randy Allen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76025.png
66,951,Allen,Ray,Ray Allen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/951.png
67,2754,Allen,Tony,Tony Allen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2754.png
68,76029,Allison,Odis,Odis Allison,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76029.png
69,200984,Allred,Lance,Lance Allred,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200984.png
70,76030,Allums,Darrell,Darrell Allums,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76030.png
71,201165,Almond,Morris,Morris Almond,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201165.png
72,308,Alston,Derrick,Derrick Alston,False,https://cdn.nba.com/headshots/nba/latest/1040x760/308.png
73,1747,Alston,Rafer,Rafer Alston,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1747.png
74,1824,Aluma,Peter,Peter Aluma,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1824.png
75,1630631,Alvarado,Jose,Jose Alvarado,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630631.png
76,680,Amaechi,John,John Amaechi,False,https://cdn.nba.com/headshots/nba/latest/1040x760/680.png
77,732,Amaya,Ashraf,Ashraf Amaya,False,https://cdn.nba.com/headshots/nba/latest/1040x760/732.png
78,202329,Aminu,Al-Farouq,Al-Farouq Aminu,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202329.png
79,200811,Amundson,Lou,Lou Amundson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200811.png
80,76034,Anderegg,Bob,Bob Anderegg,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76034.png
81,2365,Andersen,Chris,Chris Andersen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2365.png
82,2431,Andersen,David,David Andersen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2431.png
83,101187,Anderson,Alan,Alan Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101187.png
84,202079,Anderson,Antonio,Antonio Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202079.png
85,76035,Anderson,Cliff,Cliff Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76035.png
86,76036,Anderson,Daniel,Daniel Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76036.png
87,1507,Anderson,Derek,Derek Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1507.png
88,76037,Anderson,Dwight,Dwight Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76037.png
89,944,Anderson,Eric,Eric Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/944.png
90,246,Anderson,Greg,Greg Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/246.png
91,202341,Anderson,James,James Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202341.png
92,76040,Anderson,Jerome,Jerome Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76040.png
93,1626147,Anderson,Justin,Justin Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1626147.png
94,72,Anderson,Kenny,Kenny Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/72.png
95,76041,Anderson,Kim,Kim Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76041.png
96,203937,Anderson,Kyle,Kyle Anderson,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203937.png
97,76042,Anderson,Michael,Michael Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76042.png
98,76043,Anderson,Mitchell,Mitchell Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76043.png
99,98,Anderson,Nick,Nick Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/98.png
100,76045,Anderson,Richard,Richard Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76045.png
101,76046,Anderson,Ron,Ron Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76046.png
102,201583,Anderson,Ryan,Ryan Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201583.png
103,1000,Anderson,Shandon,Shandon Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1000.png
104,335,Anderson,Willie,Willie Anderson,False,https://cdn.nba.com/headshots/nba/latest/1040x760/335.png
105,76048,Anderzunas,Wally,Wally Anderzunas,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76048.png
106,101149,Andriuskevicius,Martynas,Martynas Andriuskevicius,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101149.png
107,76049,Anielak,Don,Don Anielak,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76049.png
108,1628387,Anigbogu,Ike,Ike Anigbogu,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1628387.png
109,76050,Ansley,Michael,Michael Ansley,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76050.png
110,1512,Anstey,Chris,Chris Anstey,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1512.png
111,203507,Antetokounmpo,Giannis,Giannis Antetokounmpo,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203507.png
112,1628961,Antetokounmpo,Kostas,Kostas Antetokounmpo,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1628961.png
113,203648,Antetokounmpo,Thanasis,Thanasis Antetokounmpo,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203648.png
114,2546,Anthony,Carmelo,Carmelo Anthony,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2546.png
115,1630175,Anthony,Cole,Cole Anthony,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630175.png
116,21,Anthony,Greg,Greg Anthony,False,https://cdn.nba.com/headshots/nba/latest/1040x760/21.png
117,201202,Anthony,Joel,Joel Anthony,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201202.png
118,203544,Antic,Pero,Pero Antic,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203544.png
119,1628384,Anunoby,O.G.,O.G. Anunoby,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628384.png
120,203951,Appling,Keith,Keith Appling,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203951.png
121,2737,Araujo,Rafael,Rafael Araujo,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2737.png
122,76053,Arceneaux,Stacey,Stacey Arceneaux,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76053.png
123,76054,Archibald,Nate,Nate Archibald,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76054.png
124,2425,Archibald,Robert,Robert Archibald,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2425.png
125,1627853,Arcidiacono,Ryan,Ryan Arcidiacono,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627853.png
126,76055,Ard,Jim,Jim Ard,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76055.png
127,2240,Arenas,Gilbert,Gilbert Arenas,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2240.png
128,2772,Ariza,Trevor,Trevor Ariza,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2772.png
129,76056,Arizin,Paul,Paul Arizin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76056.png
130,76057,Arlauckas,Joe,Joe Arlauckas,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76057.png
131,769,Armstrong,B.J.,B.J. Armstrong,False,https://cdn.nba.com/headshots/nba/latest/1040x760/769.png
132,76061,Armstrong,Bob,Bob Armstrong,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76061.png
133,2220,Armstrong,Brandon,Brandon Armstrong,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2220.png
134,353,Armstrong,Darrell,Darrell Armstrong,False,https://cdn.nba.com/headshots/nba/latest/1040x760/353.png
135,200756,Armstrong,Hilton,Hilton Armstrong,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200756.png
136,76060,Armstrong,Paul,Paul Armstrong,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76060.png
137,76059,Armstrong,Tate,Tate Armstrong,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76059.png
138,76062,Arnelle,Jesse,Jesse Arnelle,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76062.png
139,76063,Arnette,Jay,Jay Arnette,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76063.png
140,76064,Arnzen,Bob,Bob Arnzen,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76064.png
141,2306,Arroyo,Carlos,Carlos Arroyo,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2306.png
142,201589,Arthur,Darrell,Darrell Arthur,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201589.png
143,76065,Arthurs,John,John Arthurs,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76065.png
144,1628503,Artis,Jamel,Jamel Artis,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1628503.png
145,201600,Asik,Omer,Omer Asik,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201600.png
146,355,Askew,Vincent,Vincent Askew,False,https://cdn.nba.com/headshots/nba/latest/1040x760/355.png
147,173,Askins,Keith,Keith Askins,False,https://cdn.nba.com/headshots/nba/latest/1040x760/173.png
148,76068,Asmonga,Don,Don Asmonga,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76068.png
149,76069,Atha,Richard,Richard Atha,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76069.png
150,1088,Atkins,Chucky,Chucky Atkins,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1088.png
151,76070,Attles,Alvin,Alvin Attles,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76070.png
152,76071,Aubuchon,Chet,Chet Aubuchon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76071.png
153,1641914,Audige,Chase,Chase Audige,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1641914.png
154,278,Augmon,Stacey,Stacey Augmon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/278.png
155,201571,Augustin,D.J.,D.J. Augustin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201571.png
156,200788,Augustine,James,James Augustine,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200788.png
157,1134,Austin,Ike,Ike Austin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1134.png
158,76073,Austin,John,John Austin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76073.png
159,76074,Austin,Ken,Ken Austin,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76074.png
160,1630166,Avdija,Deni,Deni Avdija,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630166.png
161,138,Avent,Anthony,Anthony Avent,False,https://cdn.nba.com/headshots/nba/latest/1040x760/138.png
162,76076,Averitt,William,William Averitt,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76076.png
163,1895,Avery,William,William Avery,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1895.png
164,76078,Awtrey,Dennis,Dennis Awtrey,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76078.png
165,1630555,Ayayi,Joel,Joel Ayayi,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1630555.png
166,202970,Ayon,Gustavo,Gustavo Ayon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202970.png
167,201965,Ayres,Jeff,Jeff Ayres,False,https://cdn.nba.com/headshots/nba/latest/1040x760/201965.png
168,1629028,Ayton,Deandre,Deandre Ayton,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629028.png
169,101235,Azubuike,Kelenna,Kelenna Azubuike,False,https://cdn.nba.com/headshots/nba/latest/1040x760/101235.png
170,1628962,Azubuike,Udoka,Udoka Azubuike,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628962.png
171,203569,Babb,Chris,Chris Babb,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203569.png
172,202337,Babbitt,Luke,Luke Babbitt,False,https://cdn.nba.com/headshots/nba/latest/1040x760/202337.png
173,76079,Babic,Milos,Milos Babic,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76079.png
174,76080,Bach,Johnny,Johnny Bach,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76080.png
175,1628407,Bacon,Dwayne,Dwayne Bacon,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1628407.png
176,1630641,Badji,Ibou,Ibou Badji,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630641.png
177,76081,Baechtold,Jim,Jim Baechtold,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76081.png
178,2053,Bagaric,Dalibor,Dalibor Bagaric,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2053.png
179,76082,Bagley,John,John Bagley,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76082.png
180,1628963,Bagley III,Marvin,Marvin Bagley III,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628963.png
181,1641735,Bailey,Amari,Amari Bailey,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1641735.png
182,76084,Bailey,Carl,Carl Bailey,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76084.png
183,76083,Bailey,Gus,Gus Bailey,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76083.png
184,76085,Bailey,James,James Bailey,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76085.png
185,1847,Bailey,Thurl,Thurl Bailey,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1847.png
186,1753,Bailey,Toby,Toby Bailey,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1753.png
187,203946,Bairstow,Cameron,Cameron Bairstow,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203946.png
188,1858,Baker,Mark,Mark Baker,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1858.png
189,2486,Baker,Maurice,Maurice Baker,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2486.png
190,76089,Baker,Norm,Norm Baker,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76089.png
191,1627758,Baker,Ron,Ron Baker,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1627758.png
192,452,Baker,Vin,Vin Baker,False,https://cdn.nba.com/headshots/nba/latest/1040x760/452.png
193,1631116,Baldwin,Patrick,Patrick Baldwin,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631116.png
194,1627735,Baldwin IV,Wade,Wade Baldwin IV,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1627735.png
195,200764,Balkman,Renaldo,Renaldo Balkman,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200764.png
196,76090,Ball,Cedric,Cedric Ball,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76090.png
197,1630163,Ball,LaMelo,LaMelo Ball,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630163.png
198,1628366,Ball,Lonzo,Lonzo Ball,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628366.png
199,76091,Ballard,Greg,Greg Ballard,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76091.png
200,76092,Baltimore,Herschel,Herschel Baltimore,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76092.png
201,1628964,Bamba,Mo,Mo Bamba,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628964.png
202,1631094,Banchero,Paolo,Paolo Banchero,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631094.png
203,1630217,Bane,Desmond,Desmond Bane,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630217.png
204,76093,Banks,Gene,Gene Banks,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76093.png
205,2556,Banks,Marcus,Marcus Banks,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2556.png
206,76094,Bannister,Ken,Ken Bannister,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76094.png
207,76095,Bantom,Mike,Mike Bantom,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76095.png
208,1630625,Banton,Dalano,Dalano Banton,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630625.png
209,1627760,Barber,Cat,Cat Barber,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1627760.png
210,76096,Barber,John,John Barber,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76096.png
211,2571,Barbosa,Leandro,Leandro Barbosa,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2571.png
212,76097,Bardo,Stephen,Stephen Bardo,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76097.png
213,200826,Barea,J.J.,J.J. Barea,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200826.png
214,200745,Bargnani,Andrea,Andrea Bargnani,False,https://cdn.nba.com/headshots/nba/latest/1040x760/200745.png
215,76098,Barker,Cliff,Cliff Barker,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76098.png
216,76099,Barker,Tom,Tom Barker,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76099.png
217,787,Barkley,Charles,Charles Barkley,False,https://cdn.nba.com/headshots/nba/latest/1040x760/787.png
218,2057,Barkley,Erick,Erick Barkley,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2057.png
219,76102,Barksdale,Don,Don Barksdale,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76102.png
220,1631230,Barlow,Dominick,Dominick Barlow,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631230.png
221,203084,Barnes,Harrison,Harrison Barnes,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203084.png
222,76103,Barnes,Harry,Harry Barnes,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76103.png
223,76105,Barnes,Jim,Jim Barnes,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76105.png
224,76104,Barnes,Marvin,Marvin Barnes,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76104.png
225,2440,Barnes,Matt,Matt Barnes,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2440.png
226,1630567,Barnes,Scottie,Scottie Barnes,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630567.png
227,76107,Barnett,Dick,Dick Barnett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76107.png
228,76106,Barnett,Jim,Jim Barnett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76106.png
229,76108,Barnhill,John,John Barnhill,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76108.png
230,76109,Barnhill,Norton,Norton Barnhill,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76109.png
231,76110,Barnhorst,Leo,Leo Barnhorst,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76110.png
232,76111,Barr,John,John Barr,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76111.png
233,76112,Barr,Mike,Mike Barr,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76112.png
234,76113,Barr,Thomas,Thomas Barr,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76113.png
235,2857,Barrett,Andre,Andre Barrett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2857.png
236,76114,Barrett,Ernie,Ernie Barrett,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76114.png
237,1629628,Barrett,RJ,RJ Barrett,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629628.png
238,2853,Barron,Earl,Earl Barron,False,https://cdn.nba.com/headshots/nba/latest/1040x760/2853.png
239,344,Barros,Dana,Dana Barros,False,https://cdn.nba.com/headshots/nba/latest/1040x760/344.png
240,699,Barry,Brent,Brent Barry,False,https://cdn.nba.com/headshots/nba/latest/1040x760/699.png
241,1003,Barry,Drew,Drew Barry,False,https://cdn.nba.com/headshots/nba/latest/1040x760/1003.png
242,468,Barry,Jon,Jon Barry,False,https://cdn.nba.com/headshots/nba/latest/1040x760/468.png
243,600013,Barry,Rick,Rick Barry,False,https://cdn.nba.com/headshots/nba/latest/1040x760/600013.png
244,76117,Bartels,Ed,Ed Bartels,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76117.png
245,76118,Bartolome,Vic,Vic Bartolome,False,https://cdn.nba.com/headshots/nba/latest/1040x760/76118.png
246,203115,Barton,Will,Will Barton,False,https://cdn.nba.com/headshots/nba/latest/1040x760/203115.png
